StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,native,primary,early_language,consent,Prolific_ID,general_1,general_2,stigma_resp_1,stigma_dist_1,stigma_resp_2,stigma_dist_2,stigma_dist_3,stigma_danger,check,stertyp_cmptition_1,stertyp_cmptition_2,concept_1,concept_2,concept_3,stertyp_comp_1,stertyp_warm_1,stertyp_status_1,stertyp_warm_2,stertyp_status_2,stertyp_comp_2,donate_1,donate_2,donate_3,familiar_1,familiar_2,like,like_fr,offens,offens_fr,impression_1,impression_2,impression_3,impression_3_4_TEXT,control_like,control_often,control_preference,empathy_1,empathy_2,empathy_3,political_social,political_econ,experience_1,experience_2,experience_3,demo_age,demo_gender,demo_education,demo_income,comment,PROLIFIC_PID,Q_BallotBoxStuffing,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,not_pc_label,pc_label,SliderOverlapValue,label
2024-12-10 14:59:38,2024-12-10 15:15:43,0,208.82.107.130,100,965,1,2024-12-10 15:15:43,R_6fdC7WxSFW6DLiF,,,,,38.2366,-104.6593,anonymous,EN,1,1,4,1,63d97656f4c5e18d8889afcc,"As a renter who has gone through the house ivel ived in for nearly five years, I can relate to this.  People who experience housing insecurity are always living on the edge, full of anxiety, and panic.  Having a home is something everyone should be able to have as a solid foundation in their lives.  ","On edge, aware, focused, on the verge of panic.  They are serious individuals who take everything seriously.",1,2,4,4,4,1,2,2,4,2,2,3,4,5,3,4,2,2,35,25,40,5,4,2,I associate housing insecurity as the inability to secure stable housing.  Homelessness is a complete lack thereof.  I do not associate the two with each other as I view them differently.  I live in a rental house that ive been renting for 5 years as of January.  I have gone through 2 home sales not knowing if ill have a place to live.  How much I pay per month is unmatched anywhere else.  I would be paying triple.,2,"Because housing insecurity is a lack of stable housing, not complete homelessness.",Someone who has no home whatsoever.  I live in Colorado and see rampant homelessness.  Tents near creeks/parks/etc.,I perceive them as normal individuals who are unable to secure a decent paying job and are barely making ends meet.  They/we have a place to live however the dramatic increase in cost of living has made conditions worse.,3,,3,4,2,4,4,2,5,5,1,,,38,1,5,3,,63d97656f4c5e18d8889afcc,,,,,,the homeless,people who experience housing insecurity,24,people who experience housing insecurity
2024-12-10 15:09:37,2024-12-10 15:15:57,0,75.22.29.254,100,379,1,2024-12-10 15:15:58,R_52vIIsNi9V5Yew9,,,,,32.7537,-96.8367,anonymous,EN,1,1,1,1,6644ba9c868c5e3ef67f56db,"The unhoused population is one that I feel a lot of empathy for. When I think of them, I often think of veterans or people with untreated mental health issues.",This person is maybe an older man who was a military veteran.,2,2,4,4,4,2,2,1,1,3,3,4,4,4,2,4,2,3,50,50,0,4,4,2,This term seems to provide more dignity and doesn't dehumanize them.,2,It doesn't dehumanize them.,I think they are misinformed.,I think they might be more knowledgeable,2,,6,8,3,4,4,4,6,6,,1,,29,2,6,3,,6644ba9c868c5e3ef67f56db,,,,,,the homeless,people who experience housing insecurity,96,the homeless
2024-12-10 15:07:15,2024-12-10 15:15:59,0,74.98.53.219,100,523,1,2024-12-10 15:15:59,R_1Mvm4edYMz4EoU1,,,,,40.5457,-80.0508,anonymous,EN,1,1,1,1,66ef212cf79668f34be612d8,"Low income or marginalized groups of people in our communities. ","This person probably grew up in a similar socioeconomic background, they probably have had a hard time all their life. ",2,2,4,4,5,2,2,1,1,4,2,5,4,4,3,3,2,3,35,35,30,5,5,2,"I think there is less stigmatism with this term. I feel that when you say ""homelessness"" a lot of people think drugs or violence and don't think about anything else. ",2,"I think that there are many people who experience housing insecurity who are not necessarily ""homeless"" they have places they could go but those places may not be safe for them. ","I don't perceive them any particular way. ","I think I would guess that maybe that person has more knowledge about housing insecurity in our community than someone who would just use the term ""homelessness"".",3,,4,8,2,5,4,3,7,7,,1,,32,2,5,4,,66ef212cf79668f34be612d8,,,,,,the homeless,people who experience housing insecurity,48,people who experience housing insecurity
2024-12-10 14:56:41,2024-12-10 15:16:01,0,174.193.131.48,100,1159,1,2024-12-10 15:16:01,R_1cT9HbupPTf8QmZ,,,,,33.9993,-118.2868,anonymous,EN,1,1,4,1,664423f62228d52a75ce239c,"People whom are irresponsible, make bad choices in life, substance abusers.They are also associated with poverty, immigrants, and veterans as well.","I would describe them as my coworkers who show up to work everyday with a smile on there face, mY daughters friends, my fellow choir member. I would describe them as hard working, funny, smart, and just your everyday productive citizen who have had some tough situations and now trying there absolute best not to let anyone know of their circumstances due to the harsh criticism in society we have put on people who are experiencing housing insecurities.",2,1,4,5,5,1,2,1,1,1,1,3,5,4,3,5,2,2,40,50,10,5,5,2,i believe homeless has now been term as something to be ashamed of and so referring it to something else stigmatizes it less.,2,"its doesnt seem as negative ","perceive the same i would with someone who use the other terminology exactly the same because i dont find the term to be negative personally. ","someone the sameway who uses the term homeless, it the samething.",2,,4,5,2,4,4,5,6,6,1,1,,36,2,4,2,,664423f62228d52a75ce239c,,,,,,the homeless,people who experience housing insecurity,100,people who experience housing insecurity
2024-12-10 15:05:39,2024-12-10 15:16:03,0,108.226.104.74,100,623,1,2024-12-10 15:16:03,R_7X0QEj2uDnaR6fp,,,,,26.1355,-80.2347,anonymous,EN,1,1,1,1,669d6d17eeff48e26e8de5d1,"These people are usually unemployed or are in need of assistance with money.  Sometimes these people have many things happen which causes them to go into debt which then leads to housing insecurity.  A lot of poorer parts of America experience this and there should be some sort of government assisted program to help with this. ","This person probably lacks self esteem and is use to being looked down upon.  I think this person probably avoids a lot of confrontation and is timid and insecure. ",2,2,4,4,4,4,2,2,2,2,3,3,3,3,3,3,1,2,33,34,33,3,3,2,"It sounds more appropriate and less looked down upon to the average person who hears this.  I think it would garnish less aggressive reactions from people using housing insecurity. ",2,"It doesnt hold the same weight as homeless.  Housing insecurity could just mean you are late on rent or are facing a foreclosure or an eviction for some unforeseen reason. ","I would describe these people as the ones living on the street seen under bridges and the ones usually looking very dirty and unkept with no place to sleep usually residing on benches or just the sidewalk. ","I perceive this person as having a hardship. This person might be one of many things when saying housing insecurity so you dont really know the circumstances behind it thus reserving a lot of judgement to the average public opinion. ",2,,4,4,2,4,3,3,4,3,,1,,36,1,5,3,,669d6d17eeff48e26e8de5d1,,,,,,the homeless,people who experience housing insecurity,48,people who experience housing insecurity
2024-12-10 15:07:11,2024-12-10 15:16:13,0,76.39.124.8,100,541,1,2024-12-10 15:16:13,R_5QKyXoK6yTsIzxW,,,,,42.9464,-87.8539,anonymous,EN,1,1,1,1,667231cd239aa2c8d48ea1b8,I think of people who live on the street and beg for money.,The person is a bit run-down looking and in need of a shower. You can tell that they are going through a rough period.,4,5,5,3,4,5,2,1,1,4,4,4,1,2,2,2,1,2,25,50,25,5,4,1,It is simpler and everybody knows what you mean by it.,2,It tries to beat around the bush and make it seem like a temporary issue.,I think it is normal to use the term and changing it to something else isn't productive or useful.,I would think that it is somebody who is worried a lot about what others think about them.,2,,2,5,2,4,3,2,6,2,,,1,33,1,6,4,,667231cd239aa2c8d48ea1b8,,,,,,the homeless,people who experience housing insecurity,26,the homeless
2024-12-10 14:52:18,2024-12-10 15:16:15,0,195.222.127.242,100,1436,1,2024-12-10 15:16:15,R_6hZQMnd04QClHfb,,,,,39.0469,-77.4903,anonymous,EN,1,1,1,1,669177c4a26127b08bc038ee,A person who is in extreme poverty and unable to cater for their financial needs.,"Tattered clothes, lean sometimes, looks sick, sleeping under a bridge or by the roadside, begging for money.",2,2,4,3,5,2,2,1,1,1,4,5,2,3,2,2,1,1,30,70,0,5,4,1,It accurately reflects their current condition.,1,Calling them anything else does not dispute the facts of their circumstance.,I have no perception of that person.,Attempting to use words to cover facts.,1,,5,4,2,4,5,5,2,2,,,1,25,1,5,3,,669177c4a26127b08bc038ee,,,,,,the homeless,people who experience housing insecurity,24,the homeless
2024-12-10 14:55:45,2024-12-10 15:16:21,0,97.97.0.214,100,1236,1,2024-12-10 15:16:22,R_5pRiR8M97PIGBID,,,,,28.2284,-82.2043,anonymous,EN,1,1,1,1,6530359834d591f5e70fab8a,"The homeless are the first group of people who come to mind. ","Male, 30-50 years old, most likely a military/combat vet. If combat, most likely suffering from mental health and/or physical disability and/or substance abuse issues. ",1,3,5,4,4,4,2,3,3,2,4,4,4,4,4,4,1,1,50,50,0,4,1,1,"Because it is what it is, they're HOMELESS. We can sugar coat it with a more dignified term, but it does NOTHING to help the HOMELESS EPIDEMIC currently devastating people's lives in America.",1,"Because it is what it is. ","I perceive they're informing me of another homeless problem in America at large, or a specific individual who is homeless.","An easily brainwashed person who does what they're told. Tiptoe around eggshells if required, to prove they're easily manipulated. That's a person my mother would have labeled ""a doormat"". ",2,,2,2,2,4,3,3,2,2,,1,,71,2,3,2,Thank you for this study.,6530359834d591f5e70fab8a,,,,,,the homeless,people who experience housing insecurity,24,people who experience housing insecurity
2024-12-10 14:51:55,2024-12-10 15:16:25,0,204.111.137.8,100,1470,1,2024-12-10 15:16:26,R_6LcfhzmXB5yHQ5V,,,,,38.1551,-79.0608,anonymous,EN,1,1,1,1,5a9dd8b1873cda00010d18c5,I think of them as being similar to me and my family when I was growing up. We almost lost our home multiple times. I think most people who are experiencing housing insecurity are hardworking people who are struggling within our price-gouging system.,I think they're someone who works hard but just doesn't make enough money to be able to afford a good home. They're likely under a lot of stress to keep up with the rising costs of their basic needs.,1,1,4,5,5,1,2,1,3,2,3,4,4,4,3,4,2,3,50,30,20,5,3,1,Housing insecurity sounds like it could mean different things. It sounds like it could mean someone is facing eviction or having trouble paying their rent or mortgage. Homeless is pretty self-explanatory.,1,"I've heard a lot of criticism of the phrase ""people experiencing housing insecurity"" and other similar phrases because people feel like it downplays the seriousness and reality of being homeless.","I prefer to use the term ""homeless people"" instead of ""the homeless"" because I think it better humanizes homeless people. I would think someone using the phrase ""the homeless"" would be dehumanizing homeless people to some extent.",I would feel like they were downplaying the experience of being homeless and I would think they weren't taking homelessness as an issue serious enough.,3,,6,8,3,4,3,2,7,7,1,1,,30,2,3,3,,5a9dd8b1873cda00010d18c5,,,,,,the homeless,people who experience housing insecurity,71,people who experience housing insecurity
2024-12-10 15:04:32,2024-12-10 15:16:29,0,176.108.138.1,100,717,1,2024-12-10 15:16:29,R_1WPAyuVs62KCZHj,,,,,37.7595,-122.4367,anonymous,EN,1,1,1,1,6518a78ee94831275dd1c0e1,"I think of people who are often needing a little help to get on their feet. ","It could be anyone. It could be a person who lost their job and can't get back on their feet. It could be someone who is working but doesn't make enough to pay their rent consistently. It could be someone who's made a choice to use their money for other, less practical, items.",3,4,5,3,4,2,2,1,2,2,3,4,3,3,3,4,1,3,33,33,34,3,5,2,"I've been in similar situations but consider there to be two different things here. One, the homeless may indeed be in a shelter or on the streets. Housing insecurity may also mean people who are behind on their rent, who are at risk of missing rent payments. Who earn less than they can afford to pay in rent. Where I live, both terms are used. But Housing insecurity can be used to mean a few things that are adjacent to living on the street without meaning true homelessness.",2,"it just sounds better, fancier. ","it's not a problem. I just prefer ""experiencing housing insecurity"" when writing it out. But I use both. I may use homeless as much as the other term if not more because it's quicker to type homeless than the other choice. But when it comes to preferences, ""housing insecurity"" just sounds better.","I think that person works at a city agency, nonprofit, or like me is someone who once did/knows people who are in that world.",3,,7,8,2,4,3,3,7,7,1,,,57,2,3,1,,6518a78ee94831275dd1c0e1,,,,,,the homeless,people who experience housing insecurity,53,the homeless
2024-12-10 15:10:04,2024-12-10 15:16:34,0,134.215.84.113,100,390,1,2024-12-10 15:16:35,R_1usWQQmFeucuAxK,,,,,30.8,-81.6898,anonymous,EN,1,1,1,1,673ccb342b4caa71a4eca62b,"street, poor, unloved, ugly man, meth, crack","he's is a sad, somber, man who is unloved. he probably did meth or crack, he's a zombie of a person, his kids drive past him and want to run him over, but they refrain. ",4,5,5,1,1,4,2,3,1,2,4,5,2,1,1,1,1,1,10,75,15,4,4,1,"it doesn't matter, its the same. their homeless, I'm not worried about offending them. what are they gonna do sue me.",1,"who cares, I'm not worried about their feelings","a normal person, who cares. they don't have money, their feelings are not important to me","stupid little snowflakes are get upset over everything. ",3,,4,1,1,4,5,1,2,2,1,,,20,2,2,2,,673ccb342b4caa71a4eca62b,,,,,,the homeless,people who experience housing insecurity,100,the homeless
2024-12-10 14:56:50,2024-12-10 15:16:35,0,135.26.122.32,100,1184,1,2024-12-10 15:16:35,R_1CC1KsxDdqkjZAp,,,,,30.2254,-95.4971,anonymous,EN,1,1,1,1,606bbaff0237383d72ae9381,"Need better help for them. Shouldnt be putting things in place to make things harder like anti sleep benches. Be kind to eachother, not every homeless person ""deserves it"" no one does. ","Without a home, probably not the best clothes to wear. Maybe asking for help, maybe not but either way I feel theyre still a good person.",2,3,5,5,5,2,2,1,1,2,3,2,4,4,4,4,1,2,40,50,10,4,2,2,"Well the term homeless certainly has a negative stigma to it, which I dont think all people going through it deserve that. Especially today.",2,"I mean again I would much rather be called that than ""homeless"" but I guess it doesnt really matter either way.","Sometimes people are way too quick to judge, they see a homeless guy and think hes just some bum and while that could be the case, its equally as likely that he had a tough brake and just needs help.","Fine, I mean it feels like a better term than homeless.",3,,4,4,2,3,5,2,5,5,,1,,21,1,2,3,,606bbaff0237383d72ae9381,,,,,,the homeless,people who experience housing insecurity,73,the homeless
